,id,name,등록년월,image,price,shop_link,shop_name,shop_logo,score,mall_review,제조회사,냉각 방식,상세정보쿨러 높이,상세정보TDP,상세정보팬 크기,인텔 소켓LGA1700,인텔 소켓LGA1200,인텔 소켓LGA115x,인텔 소켓LGA2066,인텔 소켓LGA2011-V3,인텔 소켓LGA775,인텔 소켓LGA2011,인텔 소켓LGA1366,AMD 소켓AM4,AMD 소켓AM5,AMD 소켓FMx/AMx(AM1/4외),AMD 소켓sTRX4,AMD 소켓TR4,AMD 소켓AM1,review_size,review_mean,review_count,final_score,Test,Rank
44,9691314,와이피씨앤씨 YP-S6 (2g),2019년 10월,https://img.danawa.com/prod_img/500000/314/691/img/9691314_1.jpg?shrink=330:330&_v=20201013165858,6760.0,http://shop.danawa.com/virtualestimate/?controller=estimate&methods=moveEstimateMiniShop&memberId=PS81A&productSeq=9691314&serviceId=blog&marketPlaceSeq=33,요피씨,https://img.danawa.com/cmpny_info/images/PS81A_logo.gif,4.6,(179),와이피씨앤씨 ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,10,-0.2,189,26.913418813406327,6.121301775147929,45
45,13502156,BRAVOTEC 스톤마일 NEO (블랙),2021년 03월,https://img.danawa.com/prod_img/500000/156/502/img/13502156_1.jpg?shrink=330:330&_v=20210305145516,12690.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13667&cate4=0&pcode=13502156&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P5301499806&package=0&setpc=0&r=16678827253315,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,4.7,(36),BRAVOTEC ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,19,-0.16,55,18.004589626839334,6.096769109535067,46
46,12263558,장우컴퍼니 JW-HTK05 M.2 SSD 방열판,2020년 09월,https://img.danawa.com/prod_img/500000/558/263/img/12263558_1.jpg?shrink=330:330&_v=20221025165411,6100.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13666&cate4=0&pcode=12263558&cmpnyc=TT447&safe_trade=4&fee_type=N&link_pcode=5566335322&package=0&setpc=0&r=16678890102899,장우컴퍼니,,4.7,(29),장우컴퍼니 ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,9,0.0,38,20.94525380337117,6.093442622950819,47
47,11223474,AEROCOOL Astro 12F PWM,2020년 05월,https://img.danawa.com/prod_img/500000/474/223/img/11223474_1.jpg?shrink=330:330&_v=20201023125457,14900.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13665&cate4=0&pcode=11223474&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=C798489413&package=0&setpc=0&r=16678858847397,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.8,(40),AEROCOOL ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,22,-0.05,62,20.450346301465583,6.038926174496645,48
48,8025700,리안리 GB-001 그래픽카드 지지대,2019년 05월,https://img.danawa.com/prod_img/500000/700/025/img/8025700_1.jpg?shrink=330:330&_v=20190808173423,14350.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13668&cate4=0&pcode=8025700&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4955791477&package=0&setpc=0&r=16678848046245,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.8,(14),리안리 ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,21,-0.1,35,17.801420883833813,5.982439024390244,49
49,11153574,장우컴퍼니 JW-HTK04 M.2 SSD 방열판 (Black),2020년 04월,https://img.danawa.com/prod_img/500000/574/153/img/11153574_1.jpg?shrink=330:330&_v=20221026142805,5490.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13666&cate4=0&pcode=11153574&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=C577208386&package=0&setpc=0&r=16678906135713,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.9,(35),장우컴퍼니 ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,8,-0.12,43,20.316614255748267,5.945355191256831,50
50,14992472,Segotep FE-12 ARGB,2021년 08월,https://img.danawa.com/prod_img/500000/472/992/img/14992472_1.jpg?shrink=330:330&_v=20210901142042,5790.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13665&cate4=0&pcode=14992472&cmpnyc=PP402&safe_trade=4&fee_type=A&link_pcode=14992472&package=0&setpc=0&r=16678828565914,아이티엔조이,https://img.danawa.com/cmpny_info/images/PP402_logo.gif,4.3,(11),Segotep ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,8,0.12,19,18.325441315332373,5.6953367875647665,51
51,7425823,잘만 ZM-STC9 (4g),2019년 03월,https://img.danawa.com/prod_img/500000/823/425/img/7425823_1.jpg?shrink=330:330&_v=20221006145705,12210.0,http://shop.danawa.com/virtualestimate/?controller=estimate&methods=moveEstimateMiniShop&memberId=PU80F&productSeq=7425823&serviceId=blog&marketPlaceSeq=33,(주)우린전자,https://img.danawa.com/cmpny_info/images/PU80F_logo.gif,4.8,(81),잘만 ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,17,-0.12,98,15.448305329473513,5.663882063882064,52
52,16777664,3RSYS Socoool RC1700 ARGB,2022년 04월,https://img.danawa.com/prod_img/500000/664/777/img/16777664_1.jpg?shrink=330:330&_v=20220701143905,54500.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13663&cate4=0&pcode=16777664&cmpnyc=PU502&safe_trade=4&fee_type=A&link_pcode=5565701009&package=0&setpc=0&r=16678824958974,요피씨,https://img.danawa.com/cmpny_info/images/PU502_logo.gif,4.8,(52),3RSYS ( 제조사 웹사이트 바로가기),공랭,156mm,270W,120mm x2,○,○,○,,,,,,○,,,,,,75,0.08,127,17.830000133678464,5.620183486238532,53
53,12588671,얼티메이크 EPIC 120 PLUS ARGB WHITE,2020년 11월,https://img.danawa.com/prod_img/500000/671/588/img/12588671_1.jpg?shrink=330:330&_v=20211109144853,37690.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13663&cate4=0&pcode=12588671&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P5699709135&package=0&setpc=0&r=16678857362446,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,4.7,(34),얼티메이크 ( 제조사 웹사이트 바로가기),공랭,160mm,230W,120mm,○,○,○,○,,,○,,○,,○,,,,51,-0.12,85,10.190627481431614,5.615547890687185,54
54,7798183,3RSYS ICEAGE G4 그래픽카드 지지대 (BLACK),2019년 04월,https://img.danawa.com/prod_img/500000/183/798/img/7798183_1.jpg?shrink=330:330&_v=20190425152032,13190.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13668&cate4=0&pcode=7798183&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P6622043745&package=0&setpc=0&r=16678825359592,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,4.6,(135),3RSYS ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,18,-0.22,153,20.40376950071927,5.5651250947687645,55
55,6210389,NOCTUA NF-A12x25 PWM,2018년 06월,https://img.danawa.com/prod_img/500000/389/210/img/6210389_1.jpg?shrink=330:330&_v=20220509150604,45720.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13665&cate4=0&pcode=6210389&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=B544096176&package=0&setpc=0&r=16678822069898,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.8,(259),NOCTUA,,,,,,,,,,,,,,,,,,,62,0.05,321,22.10483507109214,5.554505686789152,56
56,14942309,LEADCOOL POONG AC-2100 RAINBOW,2021년 08월,https://img.danawa.com/prod_img/500000/309/942/img/14942309_1.jpg?shrink=330:330&_v=20220517124654,19300.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13663&cate4=0&pcode=14942309&cmpnyc=PR805&safe_trade=4&fee_type=A&link_pcode=5565691830&package=0&setpc=0&r=16678835746376,아이스타피씨,https://img.danawa.com/cmpny_info/images/PR805_logo.gif,4.6,(3),LEADCOOL ( 제조사 웹사이트 바로가기),공랭,158mm,150W,120mm,○,○,○,○,,,○,,○,,○,,,,25,-0.04,28,20.269947993310183,5.339378238341969,57
57,11997608,darkFlash DM2 ARGB M.2 SSD 방열판,2020년 08월,https://img.danawa.com/prod_img/500000/608/997/img/11997608_1.jpg?shrink=330:330&_v=20200807141559,8900.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13666&cate4=0&pcode=11997608&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=2415441131&package=0&setpc=0&r=16678851619564,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.7,(9),darkFlash ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,11,-0.09,20,17.158222735331336,5.092134831460674,58
58,12825854,SilverStone SST-AB120RW-ARGB STCOM,2020년 12월,https://img.danawa.com/prod_img/500000/854/825/img/12825854_1.jpg?shrink=330:330&_v=20210805164128,17900.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13665&cate4=0&pcode=12825854&cmpnyc=PP402&safe_trade=4&fee_type=A&link_pcode=12825854&package=0&setpc=0&r=16678863136656,아이티엔조이,https://img.danawa.com/cmpny_info/images/PP402_logo.gif,4.1,(6),SilverStone ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,21,-0.19,27,18.794042796522746,4.880446927374302,59
59,14076317,잘만 CNPS10X PERFORMA (BLACK),2021년 05월,https://img.danawa.com/prod_img/500000/317/076/img/14076317_1.jpg?shrink=330:330&_v=20220810162239,51000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13663&cate4=0&pcode=14076317&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=3492350836&package=0&setpc=0&r=16678817707614,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.5,(66),잘만 ( 제조사 웹사이트 바로가기),공랭,155mm,TDP 180W,135mm x1,○,○,○,○,○,,○,,○,,,,,,59,-0.1,125,22.404975346514853,4.733882352941176,60
60,11554313,3RSYS Socoool RC310 RGB (SILVER),2020년 06월,https://img.danawa.com/prod_img/500000/313/554/img/11554313_1.jpg?shrink=330:330&_v=20211119143430,19200.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13663&cate4=0&pcode=11554313&cmpnyc=PU502&safe_trade=4&fee_type=A&link_pcode=5565675065&package=0&setpc=0&r=16678831453895,요피씨,https://img.danawa.com/cmpny_info/images/PU502_logo.gif,4.7,(159),3RSYS ( 제조사 웹사이트 바로가기),공랭,155mm,,120mm,○,○,○,,,,,○,○,,○,,,,22,-0.14,181,21.36994957459499,4.697916666666667,61
61,7374592,ARCTIC P12 PWM PST VALUE PACK,2019년 03월,https://img.danawa.com/prod_img/500000/592/374/img/7374592_1.jpg?shrink=330:330&_v=20221017083627,39560.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13665&cate4=0&pcode=7374592&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=2414228378&package=0&setpc=0&r=16678820887473,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.8,(460),ARCTIC ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,45,0.22,505,23.66679152799747,4.627401415571284,62
62,15700661,잘만 CNPS7600 ARGB,2021년 11월,https://img.danawa.com/prod_img/500000/661/700/img/15700661_1.jpg?shrink=330:330&_v=20220929090327,18900.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13663&cate4=0&pcode=15700661&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=3986166759&package=0&setpc=0&r=16678825421144,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.7,(30),잘만 ( 제조사 웹사이트 바로가기),공랭,52mm,95W,92mm,○,○,○,,,○,,,○,,○,,,,21,-0.29,51,20.09507595890286,4.613333333333333,63
63,10574391,갤럭시 GALAX RGB 그래픽카드 지지대,2020년 02월,https://img.danawa.com/prod_img/500000/391/574/img/10574391_1.jpg?shrink=330:330&_v=20200214150737,7080.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13668&cate4=0&pcode=10574391&cmpnyc=TNB0E&safe_trade=4&fee_type=T&link_pcode=23561800&package=0&setpc=0&r=16678840339411,샵다나와,https://img.danawa.com/cmpny_info/images/TNB0E_logo.gif,4.7,(18),갤럭시 ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,8,-0.25,26,18.64513156388322,4.5875706214689265,64
64,16766648,마이크로닉스 WARP SHIELD H 히트싱크,2022년 04월,https://img.danawa.com/prod_img/500000/648/766/img/16766648_1.jpg?shrink=330:330&_v=20220520092737,17890.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13666&cate4=0&pcode=16766648&cmpnyc=PU502&safe_trade=4&fee_type=A&link_pcode=5565700992&package=0&setpc=0&r=16678818159999,요피씨,https://img.danawa.com/cmpny_info/images/PU502_logo.gif,4.7,(44),마이크로닉스 ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,20,-0.05,64,22.464340789319323,4.565679150363332,65
65,11619284,LEADCOOL 120 PWM BLACK (1PACK),2020년 06월,https://img.danawa.com/prod_img/500000/284/619/img/11619284_1.jpg?shrink=330:330&_v=20201217130849,6400.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13665&cate4=0&pcode=11619284&cmpnyc=PP402&safe_trade=4&fee_type=A&link_pcode=11619284&package=0&setpc=0&r=16678852764598,아이티엔조이,https://img.danawa.com/cmpny_info/images/PP402_logo.gif,4.2,(10),LEADCOOL ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,7,0.14,17,18.16242157938863,4.484375,66
66,7396054,잘만 CNPS10X OPTIMA II (WHITE),2019년 03월,https://img.danawa.com/prod_img/500000/054/396/img/7396054_1.jpg?shrink=330:330&_v=20220422103007,31900.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13663&cate4=0&pcode=7396054&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=B651792270&package=0&setpc=0&r=16678845467094,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.4,(233),잘만 ( 제조사 웹사이트 바로가기),공랭,높이 160mm,,120mm,○,○,○,○,○,,○,○,○,,○,,,,34,-0.03,267,23.001840705518063,4.335799373040753,67
67,17073455,Thermalright LGA17XX-BCF (BLACK),2022년 05월,https://img.danawa.com/prod_img/500000/455/073/img/17073455_1.jpg?shrink=330:330&_v=20220519100706,9650.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13668&cate4=0&pcode=17073455&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=C623940510&package=0&setpc=0&r=16678889332686,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.8,(29),Thermalright ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,10,0.0,39,20.532298917547923,4.2424870466321245,68
68,10312128,JONSBO CR-2000GT ARGB,2020년 01월,https://img.danawa.com/prod_img/500000/128/312/img/10312128_1.jpg?shrink=330:330&_v=20220204142658,54000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13663&cate4=0&pcode=10312128&cmpnyc=TS7234&safe_trade=4&fee_type=N&link_pcode=4785394560&package=0&setpc=0&r=16678838781305,마스터셀러,,4.5,(53),JONSBO ( 제조사 웹사이트 바로가기),공랭,159mm,230W,120mm,○,○,○,,○,○,○,○,○,,○,,,,56,-0.05,109,24.41913664860868,4.2,69
69,11788744,darkFlash LP30 ARGB PSU 커버 (화이트),2020년 07월,https://img.danawa.com/prod_img/500000/744/788/img/11788744_1.jpg?shrink=330:330&_v=20200713155728,13830.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13668&cate4=0&pcode=11788744&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=C674759434&package=0&setpc=0&r=16678843607690,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.9,(21),darkFlash ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,14,-0.21,35,16.779712266821015,4.160520607375271,70
70,17102456,Thermalright LGA17XX-BCF 서린 (BLACK),2022년 05월,https://img.danawa.com/prod_img/500000/456/102/img/17102456_1.jpg?shrink=330:330&_v=20220523123314,9890.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13668&cate4=0&pcode=17102456&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4570580911&package=0&setpc=0&r=16678821466101,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.8,(13),Thermalright ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,10,-0.5,23,17.451944379509886,4.1395348837209305,71
71,43997,잘만 RC-56 3핀,2003년 07월,https://img.danawa.com/prod_img/large/group_87/43997_1.jpg?shrink=330:330&_v=20171023092415,990.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13668&cate4=0&pcode=43997&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=A552464996&package=0&setpc=0&r=16678887726350,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,5.0,(7),잘만,,,,,,,,,,,,,,,,,,,1,1.0,8,10.487735261096336,4.1171717171717175,72
72,7646545,Thermalright TFX (2g),2019년 04월,https://img.danawa.com/prod_img/500000/545/646/img/7646545_1.jpg?shrink=330:330&_v=20190408140125,12990.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13668&cate4=0&pcode=7646545&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=2380766902&package=0&setpc=0&r=16678894836935,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.6,(108),Thermalright ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,13,-0.31,121,20.712045737142347,4.081139337952271,73
73,10250376,잘만 Z-SYNC ARGB Controller,2019년 12월,https://img.danawa.com/prod_img/500000/376/250/img/10250376_1.jpg?shrink=330:330&_v=20200916161844,24490.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13668&cate4=0&pcode=10250376&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4703196591&package=0&setpc=0&r=16678838403331,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.6,(22),잘만 ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,24,0.04,46,17.361426736257133,4.0748060432829725,74
74,10701567,잘만 N5 OF FAN,2020년 03월,https://img.danawa.com/prod_img/500000/567/701/img/10701567_1.jpg?shrink=330:330&_v=20200303091239,5000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13665&cate4=0&pcode=10701567&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=2420628038&package=0&setpc=0&r=16678874693887,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.1,(22),잘만 ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,5,0.6,27,15.125617965752,4.07,75
75,12649094,앱코 SUITMASTER 크리스탈 크롬,2020년 11월,https://img.danawa.com/prod_img/500000/094/649/img/12649094_1.jpg?shrink=330:330&_v=20201109162037,12500.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13665&cate4=0&pcode=12649094&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=1942324391&package=0&setpc=0&r=16678856027417,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.3,(3),앱코 ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,12,-0.42,15,18.509968458594955,3.984,76
76,15794822,3RSYS 빙하6 M.2 SSD 방열판,2021년 11월,https://img.danawa.com/prod_img/500000/822/794/img/15794822_1.jpg?shrink=330:330&_v=20211126152226,8460.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13666&cate4=0&pcode=15794822&cmpnyc=PP402&safe_trade=4&fee_type=A&link_pcode=15794822&package=0&setpc=0&r=16678821614506,아이티엔조이,https://img.danawa.com/cmpny_info/images/PP402_logo.gif,4.8,(78),3RSYS ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,8,0.12,86,20.13471084647884,3.926241134751773,77
77,13020875,Segotep Frozen Tower T5 (Silver),2020년 12월,https://img.danawa.com/prod_img/500000/875/020/img/13020875_1.jpg?shrink=330:330&_v=20220119165201,22500.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13663&cate4=0&pcode=13020875&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P4884783609&package=0&setpc=0&r=16678847465303,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,4.7,(17),Segotep ( 제조사 웹사이트 바로가기),공랭,148mm,,120mm,○,○,○,,,○,,○,○,,○,,,,21,-0.24,38,17.367712181082975,3.8826666666666667,78
78,11878798,darkFlash C6M 140 RGB (화이트),2020년 07월,https://img.danawa.com/prod_img/500000/798/878/img/11878798_1.jpg?shrink=330:330&_v=20200723144211,9690.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13665&cate4=0&pcode=11878798&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P1868234653&package=0&setpc=0&r=16678839306336,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,4.8,(9),darkFlash ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,9,0.0,18,16.618380033199422,3.8173374613003097,79
79,10029645,잘만 CNPS17X,2019년 11월,https://img.danawa.com/prod_img/500000/645/029/img/10029645_1.jpg?shrink=330:330&_v=20221013123110,39490.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13663&cate4=0&pcode=10029645&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=1863951842&package=0&setpc=0&r=16678834926158,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.5,(39),잘만 ( 제조사 웹사이트 바로가기),공랭,162mm,200W,140mm,○,○,○,○,○,,○,,○,,○,,,,35,-0.06,74,20.353726054083527,3.676373765510256,80
80,8109991,ARCTIC P14 PWM PST VALUE PACK,2019년 06월,https://img.danawa.com/prod_img/500000/991/109/img/8109991_1.jpg?shrink=330:330&_v=20221017083712,51380.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13665&cate4=0&pcode=8109991&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=2651734339&package=0&setpc=0&r=16678827185634,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.7,(178),ARCTIC ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,46,0.17,224,20.49013937390774,3.6688984040482677,81
